claps,link,post_id,post_time,response,title
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------1----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------2----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------0----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------0----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
9,https://medium.com/@uptownnickbrown/the-data-journalist-job-description-c7f854724f8b?source=tag_archive---------6----------------,c7f854724f8b,2015-02-10T04:34:07.473Z,1,The Data Journalist Job DescriptionA tale of too many hats
137,https://medium.com/pachyderm-data/lets-build-a-modern-hadoop-4fc160f8d74f?source=tag_archive---------0----------------,4fc160f8d74f,2015-02-10T18:19:50.067Z,3,"Let’s build a modern HadoopNot just another Hadoop rant — I promiseIf you’ve been around the big data block, you’ve probably felt the pain of Hadoop, but we all still use it because we tell ourselves, “that’s just the way infrastructure software is.”…"
292,https://medium.com/netflix-techblog/rad-outlier-detection-on-big-data-d6b0494371cc?source=tag_archive---------1----------------,d6b0494371cc,2015-02-19T08:00:00.000Z,3,"RAD — Outlier Detection on Big DataOutlier detection can be a pain point for all data driven companies, especially as data volumes grow. At Netflix we have multiple datasets growing by 10B+ record/day and so there’s a need for automated anomaly detection tools ensuring data quality and identifying…"
6,https://medium.com/@idreyn/quantifying-simplified-chinese-9ec3980d7d35?source=tag_archive---------2----------------,9ec3980d7d35,2015-02-17T19:55:56.912Z,2,Quantifying Simplified ChineseWhat can we say mathematically about the difference between the simplified and traditional Chinese writing systems?Imagine that tomorrow President Obama gets on the air and announces a plan to remove all spelling ambiguities in American English…
61,https://medium.com/netflix-techblog/whats-trending-on-netflix-f00b4b037f61?source=tag_archive---------3----------------,f00b4b037f61,2015-02-10T08:00:00.000Z,1,What’s trending on Netflix?improving our recommender systems
