claps,link,post_id,post_time,response,title
13,https://medium.com/think-with-bvp/whats-in-a-name-leading-periscope-data-s-25m-series-b-8c8c509ec104?source=tag_archive---------12----------------,8c8c509ec104,2016-11-07T22:50:20.002Z,1,What’s in a Name? Leading Periscope Data’s $25M Series B.
11,https://medium.com/it-s-a-data-world/churn-analytics-or-how-data-science-will-become-your-marketing-teams-best-friend-1b1ef21375bb?source=tag_archive---------13----------------,1b1ef21375bb,2016-11-07T10:51:02.086Z,1,Churn Analytics or How Data Science Will Become Your Marketing Team’s Best Friend
6,https://medium.com/@omojumiller/the-invention-of-gender-analytics-8bada92c50d3?source=tag_archive---------15----------------,8bada92c50d3,2016-11-07T11:08:54.942Z,1,"Stumbling into Cultural AnalyticsI just realized in my mind, I have finally finished my doctoral project, even though I submitted and…"
1,https://medium.com/@jyzhang88/web-apis-for-the-greater-good-955e6513e633?source=tag_archive---------17----------------,955e6513e633,2016-11-07T03:32:09.135Z,1,Web APIs for the Greater GoodI recently came across the concept of web API (Application Programming Interface) while reading up on R programming and data science. Web API allows a program running on your computer (or mobile devices) to interact with another program running on a server. A server is a…
273,https://hackernoon.com/machine-learning-with-tensorflow-8873fdee2b68?source=tag_archive---------0----------------,8873fdee2b68,2016-11-08T17:52:49.411Z,3,Getting to Know TensorFlowThis article was excerpted from Machine Learning with TensorFlow.
5,https://medium.com/mai-piu-senza/creating-non-numeric-pivot-tables-with-python-pandas-recipe-two-7fb6cf118fb6?source=tag_archive---------5----------------,7fb6cf118fb6,2016-11-08T09:09:28.706Z,1,Creating non-numeric pivot tables with Python Pandas (recipe two)
180,https://paulovasconcellos.com.br/como-ser-um-data-scientist-no-brasil-1b9c0485ca90?source=tag_archive---------0----------------,1b9c0485ca90,2016-11-09T01:59:28.918Z,2,"Como ser um Data Scientist no Brasil?O que é preciso para ser um Cientista de Dados: a profissão mais sexy do século XXI?Resumidamente, Data Science se trata de uma ciência onde você responde a perguntas — antes quase impossíveis — munindo-se de milhares de dados coletados…"
38,https://blog.exploratory.io/merging-two-data-frames-with-union-or-bind-rows-a55e79766d0?source=tag_archive---------1----------------,a55e79766d0,2016-11-09T14:21:12.961Z,1,Merging two data frames with union or bind_rowsOften that you have two (or more) data frames that share the same data structure and you just want to combine these two so that you can analyze on top of the combined data.
33,https://paulovasconcellos.com.br/python-ou-r-qual-%C3%A9-o-melhor-para-data-science-108e695bae8c?source=tag_archive---------3----------------,108e695bae8c,2016-11-09T02:04:56.627Z,1,"Python ou R: qual é o melhor para Data Science?Qual a melhor linguagem de programação para realizar tarefas de Data Science?Quando decidi começar a aprender sobre Data Science, uma das primeiras coisas que percebi é que o mercado pede muito por dois tipos principais…"
1,https://medium.com/@letsfika/people-dont-do-what-they-say-why-you-should-watch-out-for-primary-research-cad34fbb3ade?source=tag_archive---------14----------------,cad34fbb3ade,2016-11-09T23:00:45.908Z,1,People Don’t Do What They Say?! Why You Should Watch Out For Primary Research.
770,https://medium.freecodecamp.org/installing-scala-and-apache-spark-on-mac-os-837ae57d283f?source=tag_archive---------0----------------,837ae57d283f,2016-11-10T20:41:57.756Z,12,How to Install Scala and Apache Spark on MacOSHere is a Step by Step guide to installing Scala and Apache Spark on MacOS.
158,https://perplex.city/she-who-laughs-he-who-laughs-loudest-47e9c80665b9?source=tag_archive---------3----------------,47e9c80665b9,2016-11-10T21:07:07.032Z,5,"She who laughs, He who laughs loudestBoth Seinfeld and Friends are hugely popular, but only one has a…"
48,https://medium.com/@gabekleinman/comeback-time-for-social-sciences-63b17b6cde06?source=tag_archive---------5----------------,63b17b6cde06,2016-11-10T23:48:21.068Z,5,Comeback Time for Social SciencesThe limits of quantitative data are exposed while our biases remain buried deep.
1,https://medium.com/@aikkoon.wee/i-started-considering-online-data-scientist-courses-in-coursera-this-year-ca38e3375e05?source=tag_archive---------7----------------,ca38e3375e05,2016-11-10T04:37:08.634Z,1,I started considering online data scientist courses in Coursera this year. I wasn’t thorough in considering the course contents and of looking at reviews of these courses before taking a plunge in. Thanks David to your blog. Now I know where to check out the more well received online courses and to be sure of where i put my little available time…
7,https://medium.com/@bettes/when-accounting-doesnt-suck-bb6db5deb3be?source=tag_archive---------10----------------,bb6db5deb3be,2016-11-10T21:44:21.275Z,1,"When Accounting Doesn’t SuckAccounting. The accounting department! The accountant!! These labels often are attached with a certain stigma. Admit it, you just read them and you’re thinking it. “What a snooze!” “Can’t a computer do that?” “I guess it’s just a necessary evil.” In an organization, folks may…"
2,https://medium.com/@brandonsimonsen/the-science-of-polling-28628330e4e0?source=tag_archive---------13----------------,28628330e4e0,2016-11-10T18:57:15.641Z,1,The Science of PollingMost people don’t understand how analytics works. I try my best to help you…
2,https://medium.com/@andreaskayy/the-perfect-big-data-platform-my-blueprint-f5bd74224965?source=tag_archive---------20----------------,f5bd74224965,2016-11-10T00:00:00.000Z,1,The Perfect Big Data Platform — My BlueprintSome time ago I have created a simple and modular big data platform blueprint for…
324,https://medium.mybridge.co/machine-learning-top-10-articles-for-the-past-month-35c37825a943?source=tag_archive---------0----------------,35c37825a943,2016-11-11T06:01:44.211Z,3,Machine Learning Top 10 Articles For The Past Month.
85,https://paulovasconcellos.com.br/um-estudo-sobre-os-gastos-p%C3%BAblicos-dos-senadores-brasileiros-projeto-de-data-science-6543c8fd5c39?source=tag_archive---------1----------------,6543c8fd5c39,2016-11-11T11:01:01.312Z,3,Um estudo sobre os gastos públicos dos senadores brasileiros [Projeto de Data Science]
1,https://medium.com/acorn-analytics-blog/survey-responses-gone-bad-a5bb38c2944d?source=tag_archive---------3----------------,a5bb38c2944d,2016-11-12T15:31:01.232Z,Do,Survey Responses Gone BadDo you think all the responses in that survey of yours are equal in value?
141,https://medium.com/@polomarcus/music-recommendation-service-with-the-spotify-api-spark-mllib-and-databricks-7cde9b16d35d?source=tag_archive---------0----------------,7cde9b16d35d,2016-11-13T17:58:41.900Z,4,"Music Recommendation service with the Spotify API, Spark MLlib and DatabricksI am a huge fan of the Discovery Weekly feature of Spotify, introduced in 2015, thanks to the data provided by the start-up EchoNest, acquired by Spotify. And I am always amazed by how good their…"
4,https://medium.com/data-design/using-your-brain-for-smart-transformations-of-data-8fa853bcf350?source=tag_archive---------4----------------,8fa853bcf350,2016-11-13T20:33:29.756Z,1,Using your brain for smart transformations of DataLaurae: This post is about transforming data appropriately when you are provided a multivariate distribution (preferable a low amount of variables) to find an explanation of internal interactions of variables. It takes an example on Allstate…
5,https://stories.papis.io/papis-16-failures-successes-413726d03cda?source=tag_archive---------6----------------,413726d03cda,2016-11-13T15:31:01.161Z,1,"PAPIs ’16: failures & successesWhy we’re very happy with our US debut, but still think there’s a lot of room for improvement for PAPIs ’17."
892,https://hackernoon.com/wannabe-data-scientists-learn-the-basics-with-these-7-books-1a41cfbbdd34?source=tag_archive---------0----------------,1a41cfbbdd34,2016-11-14T22:19:55.926Z,11,Aspiring Data Scientists! Learn the basics with these 7 books!
10,https://artplusmarketing.com/forget-everything-that-you-read-about-ideal-content-length-3f2235e64d71?source=tag_archive---------1----------------,3f2235e64d71,2016-11-14T19:26:08.340Z,3,Forget Everything That You Read About Ideal Content LengthData doesn’t lie but the interpretation of data does.
8,https://medium.com/@nickgourevitch/rethinking-data-driven-campaigns-a7371c202d5e?source=tag_archive---------5----------------,a7371c202d5e,2016-11-14T15:01:41.126Z,2,"Rethinking Data-Driven CampaignsI became a political pollster because of my love of data and my passion for politics, including Democratic and progressive causes. Both of those things took a pretty big hit on last Tuesday and I, like many, have done some soul-searching since I learned Donald Trump was…"
771,https://blog.metaflow.fr/tensorflow-saving-restoring-and-mixing-multiple-models-c4c94d5d7125?source=tag_archive---------0----------------,c4c94d5d7125,2016-11-15T13:05:38.910Z,13,TensorFlow: saving/restoring and mixing multiple models
452,https://blog.metaflow.fr/tensorflow-a-primer-4b3fa0978be3?source=tag_archive---------1----------------,4b3fa0978be3,2016-11-15T13:06:12.094Z,5,TensorFlow: A primerA simple introduction to TensorFlow
94,https://engineering.salesforce.com/salesforce-research-deep-learning-breakthroughs-d83c8b2ac4c3?source=tag_archive---------2----------------,d83c8b2ac4c3,2016-11-15T18:01:01.356Z,2,"Out of Einstein’s Lab: Salesforce Research Unveils Breakthroughs in Deep LearningBy Richard Socher, Chief Scientist, Salesforce"
19,https://medium.com/@hoffa/hillary-only-needed-to-switch-53-650-voters-to-win-94940ff263b7?source=tag_archive---------3----------------,94940ff263b7,2016-11-15T16:08:11.295Z,5,"Hillary Clinton only needed to switch 53,650 voters to winTrump got 6.6 million votes in Pennsylvania, Wisconsin, and Michigan. If Hillary had only convinced 53,650 of them to vote for her instead — the…"
8,https://medium.com/center-for-data-science/does-social-media-actually-impact-how-we-consume-news-943e311e9699?source=tag_archive---------5----------------,943e311e9699,2016-11-15T18:58:17.000Z,1,Does social media actually impact how we consume news?Center for Data Science fellow Andrew Guess tackles “echo chambers”
8,https://trackchanges.postlight.com/podcast-39-cathy-oneil-on-weapons-of-math-destruction-ccc7fbcb0b6d?source=tag_archive---------6----------------,ccc7fbcb0b6d,2016-11-15T15:13:51.661Z,1,Cathy O’Neil talks “Weapons of Math Destruction”
17,https://course-studies.corsairs.network/18-lessons-in-analytics-from-tv-superheroes-cbd53806d075?source=tag_archive---------9----------------,cbd53806d075,2016-11-15T14:52:25.899Z,1,18 Lessons in Analytics from TV SuperheroesA Little Analytic Inspiration In An Unexpected Places
238,https://medium.com/datacamp/jupyter-notebook-tutorial-the-definitive-guide-660c7e651ecd?source=tag_archive---------0----------------,660c7e651ecd,2016-11-16T19:45:49.401Z,1,Jupyter Notebook Tutorial: The Definitive GuideOriginally published at https://www.datacamp.com/community/tutorials/tutorial-jupyter-notebookData science is about learning by doing. One of the ways you can learn how to do data science is by building your own…
26,https://technology.cloverhealth.com/trust-in-data-science-b7ff5c9c6425?source=tag_archive---------1----------------,b7ff5c9c6425,2016-11-16T23:58:07.206Z,1,"Trust in Data ScienceTrust is a funny thing. One day you’re on top of the world, the next you can do no right. The recent election has…"
70,https://betterhumans.coach.me/how-to-use-blocksite-to-make-sure-you-never-read-fake-news-again-56cd4656a76c?source=tag_archive---------2----------------,56cd4656a76c,2016-11-16T05:43:26.877Z,5,How To Use BlockSite To Make Sure You Never Read Fake News Again
15,https://medium.com/@habitry/how-artificial-intelligence-will-scale-health-coaching-93ad16c3473e?source=tag_archive---------5----------------,93ad16c3473e,2016-11-16T19:02:49.720Z,1,How Artificial Intelligence Will Scale Health Coaching
68,https://perplex.city/a-normal-distribution-of-legs-4f859cafb9a5?source=tag_archive---------0----------------,4f859cafb9a5,2016-11-17T21:01:47.640Z,7,"A Normal Distribution (of Legs)Etiquette and equality may be openly encroached by manspreading, but…"
168,https://medium.com/personal-growth/einsteins-violin-the-hidden-connections-between-scientific-breakthroughs-and-art-f67a67ce8240?source=tag_archive---------2----------------,f67a67ce8240,2016-11-17T23:34:09.798Z,4,Einstein’s Violin: The Hidden Connections between Scientific Breakthroughs and Art
27,https://medium.com/@vvanedwards/what-are-you-hiding-c27286342e3?source=tag_archive---------4----------------,c27286342e3,2016-11-17T18:34:47.518Z,1,"What are you hiding?I get hundreds of emails every day — heartfelt stories, personal confessions, secrets.No matter what the topic, every single person shares one thing in common. It’s what no one wants to talk about:"
1K,https://medium.com/startup-grind/the-10-best-ai-data-science-and-machine-learning-podcasts-d7495cfb127c?source=tag_archive---------0----------------,d7495cfb127c,2016-11-18T14:44:31.606Z,14,"The 10 Best AI, Data Science and Machine Learning PodcastsLearn the basics and keep up with the…"
128,https://medium.com/@anandr42/the-data-science-delusion-7759f4eaac8e?source=tag_archive---------1----------------,7759f4eaac8e,2016-11-18T11:53:11.073Z,3,"The Data Science DelusionPrologueFour years ago, having earned my living as a programmer/researcher for over a decade, I was co-opted into the data science movement. Since then I have witnessed technical misunderstandings between business leaders and data scientists (and among…"
227,https://medium.com/louis-dorard/from-data-to-ai-with-the-machine-learning-canvas-part-i-d171b867b047?source=tag_archive---------2----------------,d171b867b047,2016-11-18T08:03:57.032Z,1,"From Data to AI with the Machine Learning Canvas (Part I)A framework to connect the dots between data collection, machine learning, and value creation"
171,https://medium.com/outsystems-engineering/ghost-in-the-machine-learning-recommender-systems-722f6c687698?source=tag_archive---------4----------------,722f6c687698,2016-11-18T17:50:46.822Z,3,Ghost in the Machine Learning: Recommender Systems
2,https://medium.com/@ThomasODuffy/facebook-fake-news-the-madness-of-networked-crowds-4293e8fafbc?source=tag_archive---------8----------------,4293e8fafbc,2016-11-18T16:31:59.233Z,1,Does fake news on Facebook make smart people stupid?There is a propagating idea that fake news swayed the election result.
2,https://developers.ascendcorp.com/data-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%84%E0%B8%A3-da3c26ccf65?source=tag_archive---------9----------------,da3c26ccf65,2016-11-18T10:14:03.107Z,1,"Data ช่วยพัฒนาองค์กรอย่างต่อเนื่องได้อย่างไรBy Warut Leeruangsakul, General Manager — Egg DigitalOriginal Content from http://journalbyeggdigital.com/how-data-improve-your-business/"
3,https://medium.com/@i.p/a-comprehensive-introduction-to-your-genome-with-the-scipy-stack-1374a645960?source=tag_archive---------12----------------,1374a645960,2016-11-18T13:23:25.240Z,1,A Comprehensive Introduction To Your Genome With the SciPy StackBioinformatics is an interdisciplinary field that develops methods and software tools for analyzing and understanding biological data.
891,https://machinelearnings.co/tensorflow-text-classification-615198df9231?source=tag_archive---------0----------------,615198df9231,2016-11-19T22:36:01.596Z,13,"TensorFlow — Text ClassificationOn Nov 9, it’s been an official 1 year since TensorFlow released. Looking back there has been a lot of progress done towards making TensorFlow the most used machine learning framework."
35,https://paulovasconcellos.com.br/como-estudar-data-science-sem-gastar-um-centavo-69b6d867fc7b?source=tag_archive---------1----------------,69b6d867fc7b,2016-11-19T17:36:58.435Z,2,"Como estudar Data Science sem gastar um centavoSaiba como aprender Ciência de Dados de graça usando algumas técnicas e sites oferecidos na InternetDe acordo com a Harvard Business, Data Scientist — ou Cientista de Dados, se preferir — é a profissão mais sexy do…"
87,https://artplusmarketing.com/create-a-good-data-research-plan-step-by-step-guide-for-online-businesses-c810cb004b05?source=tag_archive---------0----------------,c810cb004b05,2016-11-20T23:26:23.700Z,2,Create a good data research plan! Step by step guide for online businesses.We went through on many theoretic things so far. How to collect data? How can you use the data? Why do you need AB-testing and how to do that right? What is funnel analysis? How to measure retention…
32,https://medium.com/@StefanHilts/why-im-dedicating-my-year-to-universal-basic-income-a012593d4fc8?source=tag_archive---------1----------------,a012593d4fc8,2016-11-20T06:09:16.488Z,7,"Why I’m dedicating my year to Universal Basic IncomeThis year, I left my job to pursue study of Universal Basic Income. I don’t have any external financial support for this project, and so I’m working off savings. It’s the only time in my career that I’ve been without a paycheck, an…"
3,https://medium.com/@vickyclayton/is-human-behaviour-ultimately-unknowable-5168884d2e2a?source=tag_archive---------5----------------,5168884d2e2a,2016-11-20T23:01:51.919Z,1,"Is human behaviour ultimately unknowable?I’ve dedicated most of the last 6 years trying to figure out this species of ours, and I’ve recently started to wonder whether it’s ultimately a thankless task (sparked mostly by reading Harari’s ‘Homo Deus’ which I very much recommend)."
37,https://blog.insightdatascience.com/anonymization-word-vectors-and-o-n-model-a43af42b61b1?source=tag_archive---------0----------------,a43af42b61b1,2016-11-21T20:01:50.574Z,2,"Anonymization, Word Vectors and O(n) modelQuantifying private information using word vector models"
7,https://hai.nmau.de/which-side-is-your-country-on-in-a-world-of-shifting-powers-81bb3795553?source=tag_archive---------1----------------,81bb3795553,2016-11-21T22:57:59.528Z,3,Which side is your country on in a world of shifting powers?Accidentally discovering leftover cold war structures…
7,https://medium.com/@pedrovilanova/talvez-voc%C3%AA-goste-menos-de-dinheiro-do-que-pensa-a21c5944c6f1?source=tag_archive---------7----------------,a21c5944c6f1,2016-11-21T16:36:46.997Z,1,"Talvez você goste menos de dinheiro do que pensaSe você trabalha, com certeza já pensou se estava na profissão certa, se algumas situações aconteciam com mais alguém e talvez até teve dúvida do porquê estava trabalhando."
44,https://medium.com/@NathanBenaich/news-in-artificial-intelligence-and-machine-learning-48aa618cab1b?source=tag_archive---------0----------------,48aa618cab1b,2016-11-22T15:51:40.104Z,2,"News in artificial intelligence and machine learningFrom 4th October through 22nd November 2016Welcome to issue #16 of my newsletter covering news in AI. If anything piques your interest or you’d like to share a piece that’s caught your eye that I missed, just hit…"
5,https://medium.com/@musasulejmani/correlation-between-twitter-followers-booking-charges-for-rap-artists-deaacc079a0c?source=tag_archive---------2----------------,deaacc079a0c,2016-11-22T16:46:35.352Z,2,"Correlation Between Twitter Followers & Booking Charges For Rap ArtistsWho’s your favorite rap artist? Drake? Weeknd? Lil Yachty? Etc..? Have you ever wondered how much it would cost you to have them come play at your next birthday party, wedding, etc…? I found myself in a…"
55,https://medium.com/@_phi/predicting-mrt-crowding-with-traincheck-77c4ad1dd7e2?source=tag_archive---------5----------------,77c4ad1dd7e2,2016-11-22T01:10:33.640Z,2,"Predicting MRT Crowding with TraincheckWe are excited to announce a huge new feature for Sakay.ph, launching today! It’s so big, we decided to give it its own name and site: Traincheck."
25,https://medium.com/pachyderm-data/hold-your-machine-learning-and-ai-models-accountable-de887177174c?source=tag_archive---------0----------------,de887177174c,2016-11-23T18:19:43.095Z,2,Hold Your Machine Learning and AI Models Accountable
4,https://medium.com/cognitive-resonance/data-scientists-and-app-development-fde50ebb54de?source=tag_archive---------3----------------,fde50ebb54de,2016-11-23T03:00:47.813Z,1,Data Scientists and App DevelopmentSix years ago Harvard Business Review called “Data Scientist: The Sexiest Job of the 21st…
253,https://medium.mybridge.co/python-top-10-articles-v-november-8ce4540246a6?source=tag_archive---------0----------------,8ce4540246a6,2016-11-24T05:36:07.452Z,4,"Python Top 10 Articles (v.November)In this observation, we ranked nearly 1,500 Python articles"
25,https://medium.com/@iuliangulea/textury-a-different-perspective-of-your-favorite-text-e8c7584241d3?source=tag_archive---------2----------------,e8c7584241d3,2016-11-24T14:46:04.590Z,1,"Textury — An emotional perspective of your favorite text!I love to read. Mostly it is work related literature — posts and books about Python, Data Science, JavaScript. But lately, thanks to my wife, I started reading some non-technical literature as well — science fiction, to be more…"
9,https://medium.com/@melek_hakim/why-you-should-consider-taking-a-look-at-julia-if-you-are-an-r-programmer-80038cd85589?source=tag_archive---------3----------------,80038cd85589,2016-11-24T10:43:45.142Z,1,Why you should consider taking a look at Julia if you are an R programmer?
1K,https://blog.metaflow.fr/tensorflow-how-to-freeze-a-model-and-serve-it-with-a-python-api-d4f3596b3adc?source=tag_archive---------0----------------,d4f3596b3adc,2016-11-25T16:34:13.332Z,34,TensorFlow: How to freeze a model and serve it with a python API
1,https://medium.com/@anar/swirl-for-r-learners-31df42fdff85?source=tag_archive---------7----------------,31df42fdff85,2016-11-25T21:26:19.439Z,For,"Swirl — for R learnersFor whom are passionate in self learning for R programming. As a bot, this package will answer auto responses over RStudio or other IDE."
13,https://medium.com/@jameschen_78678/how-can-we-tell-if-a-movie-will-be-great-ab57947c2dbe?source=tag_archive---------0----------------,ab57947c2dbe,2016-11-26T17:43:15.475Z,2,"How can we tell if a movie will be great?Combining k-means clustering with decision tree on IMDb dataBackgroundEver wonder how great a movie will be before its release? Recently IMDb data of 5,000+ movies…"
201,https://hackernoon.com/indie-startups-the-ingredients-of-success-74531fe3a019?source=tag_archive---------0----------------,74531fe3a019,2016-11-27T01:17:47.301Z,5,"Indie Startups: The Ingredients of SuccessIndie startups are small businesses that begin as side projects using our free time and spare money. “Garage” businesses is perhaps a more familiar term, one that calls to mind a perhaps more personal dream. They’re the underdogs, the embodiment of the…"
67,https://medium.com/@UnlearningEcon/what-should-we-do-with-econometrics-84d1e0b271fb?source=tag_archive---------1----------------,84d1e0b271fb,2016-11-27T12:55:55.643Z,5,"What should we do with econometrics?This tweet from Russ Roberts on the questionable fashion of drawing causal links between variables that clearly have no direct relationship with one another made me think about I how struggle to interpret econometric studies. On the one hand, econometrics is a form…"
91,https://medium.com/the-downlinq/you-only-look-twice-multi-scale-object-detection-in-satellite-imagery-with-convolutional-neural-34f72f659588?source=tag_archive---------0----------------,34f72f659588,2016-11-28T20:58:36.545Z,2,You Only Look Twice (Part II) — Vehicle and Infrastructure Detection in Satellite Imagery
16,https://tech.goibibo.com/goibibo-data-driven-flight-search-result-optimization-e76aaa69c9f4?source=tag_archive---------3----------------,e76aaa69c9f4,2016-11-28T10:52:18.417Z,1,Goibibo Data-Driven Flight Search Result Optimisation
3,https://trackchanges.postlight.com/track-changes-podcast-39-cathy-oneil-talks-weapons-of-math-destruction-transcript-fb668885e73?source=tag_archive---------2----------------,fb668885e73,2016-11-29T21:09:59.263Z,1,"Transcript: Cathy O’Neil talks “Weapons of Math Destruction”The transcript for Track Changes episode 39, a conversation with about big data with Cathy O’Neil"
2,https://medium.com/@santiviquez/100-days-of-forcing-myself-to-learn-data-science-day-1-6ef7e6e99056?source=tag_archive---------4----------------,6ef7e6e99056,2016-11-29T04:37:40.941Z,1,100 Days of Forcing Myself to Learn Data Science. [Day 1]
3,https://medium.com/@secilozkanoglu/designing-for-recommendation-systems-9dff8e938ea7?source=tag_archive---------11----------------,9dff8e938ea7,2016-11-29T21:05:25.507Z,3,"Designing for Recommendation Systems.We are all familiar with recommendation engines. A user might interact with one of them at any time: while browsing a content-based website, checking their social media account or buying an item from an e-commerce site. These are all common applications. We might…"
162,https://medium.com/@drpolonski/algorithmic-determinism-and-the-limits-of-artificial-intelligence-d32397b8f618?source=tag_archive---------0----------------,d32397b8f618,2016-11-01T16:46:06.389Z,2,Algorithmic determinism and the limits of artificial intelligenceAI progress is advancing at an ever…
